,Ca_L,Ca_R,G1_L,G1_R,LW,No_L,No_R,PS_M,Us_L,Us_R
1885,9.986320561691128,10.613530918401114,9.519600990584316,9.81356238355469,9.03946577186192,8.816634002747378,9.883257346376602,8.595100456550103,9.249342318944977,8.813464600689262
1886,10.313114255368376,10.353342927137689,10.099052472268044,10.42977034773155,9.022895064894191,9.160990224122513,10.18658531444952,8.468689259585855,9.503567136022928,8.970332036204582
1887,10.360914360550398,10.394728423886766,9.541579101921563,10.156671581901781,8.737761495597116,9.442581331470537,9.59238434759864,8.165360078700509,9.137907863941557,9.213385696193019
1888,10.893835377694515,10.720916134172164,9.934127707273737,10.625786134832191,9.559312090269348,10.096261580449301,10.02303496691036,9.102800286036974,9.697857150672055,9.801677162944559
1889,10.29283222918505,10.151764454338622,9.377239595583209,10.073975716529802,9.023516513927593,9.910934422255137,9.473502201644765,8.776013596028967,9.10734419086919,9.559354897706111
1890,10.85305337419359,10.56578214658979,10.6489236473455,10.910165000952844,9.566587077372182,10.85212390510024,10.280023075300928,9.639993069828696,10.001581217899464,10.480683871871598
1891,11.111153996218803,10.645201231873155,10.8410300821868,11.082931225513263,10.160388803149111,11.580393804895289,10.30228542349558,10.017028372696343,10.030284135573101,10.758682090220734
1892,11.288606470070102,10.497202284549253,10.59052582078001,10.33766863508199,10.146074838270836,11.115164718279686,9.744696708465995,9.906665942379366,10.171395692358965,10.903496277551959
1893,11.067580071070404,10.540133628740175,9.719889600290879,9.51434153381468,10.349526655962825,10.497415277969974,9.545027333718522,10.39170569431778,10.390529156555981,10.804541405064478
1894,11.144666963941068,10.61740077664264,9.568214662125195,9.548146284537935,10.040778736571987,10.173476230426589,9.487412242195028,9.99254972365635,10.388264763928158,10.579372789231662
1895,11.093135522660779,10.536413563101714,9.577602704104143,9.143854119161436,9.763293347051594,10.217490901279563,9.340707735558187,9.474490631176188,10.406488652151358,10.989305122134283
1896,10.870661814070345,10.73999410110818,9.347652845288744,9.059908125630612,10.449509285737928,10.303221805055218,9.704940610393425,10.112611558846814,10.175692990731353,10.868871706699199
1897,10.833878479567298,10.439204010152444,9.201553133176416,9.068995239374127,10.917000488169487,9.569470846570526,9.433511668201565,10.545680541054487,9.88064884794775,10.588723919637648
1898,10.961715251928943,10.640488617181589,9.451323487910784,9.122622390158748,10.1456249428593,9.780706342228783,9.05951034684802,10.030598913169342,9.70786503323487,10.559679008756932
1899,11.446778785908984,11.409087202811618,9.233281207249725,9.039572816045501,10.484266705951242,9.752031499956836,9.188708277130372,10.333543511994826,10.04902616453193,11.256298602950231
1900,10.898080429178792,10.830856510010765,8.2172845145104,8.268352436880194,9.887644795327706,8.809662960127874,8.360726080634677,9.522660783152316,9.1990044994255,10.499153083498001
1901,10.533554191101336,10.962605049534762,7.792194038443884,7.944013423416522,9.335231737954416,8.352864359532326,8.237673661500114,9.453893607148522,9.565965514979096,10.348424484263589
1902,9.90836857264079,10.841400805007867,7.5078738431225736,7.52258778804855,9.169002821463138,7.757613837798665,8.054506271531693,9.101952260360283,9.356503611023982,9.933897980523437
1903,10.039565547813822,10.839758826000965,7.845233904588166,8.074263840702656,9.218896769998079,8.362993183455446,8.258165089449435,8.574058993851768,9.404146338398025,9.85723885054679
1904,10.625423590953458,11.192398323957812,8.270880470517797,8.699555357652075,9.800551355535267,9.015761275540518,8.703915555788758,9.717259178858864,9.911701904183763,10.468173190071347
1905,10.779160662715952,10.78856140382404,8.72395187960904,8.826371620413925,9.685260705163316,9.279247974490326,8.845183889909386,9.851152912547285,9.547747909843192,10.1490856356659
1906,10.843816851723746,10.681882128445011,9.136465175517356,9.03984347722342,9.755454546826403,9.665666394637775,9.094473477748952,9.933844334176873,9.978819191626746,10.371955809403204
1907,10.663548628070211,10.849734244580365,9.486667290395305,9.060575602492127,9.264430867886766,9.780090122704655,9.697963000659573,9.497848615492654,10.465564192213433,10.646373459065789
1908,10.556257385614341,10.621601567355693,9.635585351628697,9.205236435368057,9.480259942625818,9.598156984062468,10.552715338536967,9.365590467548044,10.60344072325977,10.668834153999597
1909,11.020759406648699,10.647155242061082,10.425856204579164,9.878904590781373,9.97399479336016,10.172462182053474,10.913800270843481,9.586099542123023,10.76370178935617,10.64692285919705
1910,11.842556452844876,11.223638080005227,10.957300107637444,10.305334539829206,10.68863207357588,10.889297545196973,11.61629857182794,10.281924010954592,11.176707787750686,11.24218313076419
1911,12.2919941677644,11.413430008989216,11.468924856991967,10.835585809504352,11.822327956482178,11.60129953490972,12.398392259369828,11.124479912492738,11.182668581976262,11.66148474269778
1912,12.1761271990811,11.317437812908144,11.484781245088923,10.913238296545961,11.643011400862905,12.062547260520745,12.127550557934793,11.096721247543964,10.836065318385291,11.68110179161529
1913,11.244479976655517,10.244385230328648,10.649415086462847,9.937192641530087,10.989306028635756,11.04320724028853,10.86434284508806,10.624220957504306,9.84224602511041,11.161520901991377
1914,10.337452325881145,9.357050438860224,10.115554141943637,9.052888650754726,10.195146809174128,10.430535542347522,10.225606998324576,9.75569385591691,8.911117824246183,10.349191243068015
1915,9.480625077483676,8.76460284084316,9.079517562717342,8.309122248887151,9.553793949775388,9.403057190566235,9.529039587695614,8.918931672053567,8.41109217134251,9.72727235714046
1916,8.641687423478432,7.988500865433203,7.77946577404889,7.160939758058347,8.219786377192538,7.9664607082239245,8.28762366493109,7.265477746244825,7.313181500321511,8.720068390028331
1917,8.290470401720205,7.64306469685334,6.743325214695848,6.328012971752373,8.065200195334036,7.107643229680508,8.134040223385709,7.010858078393967,6.827882449302463,8.22744105906399
1918,7.623666228758324,7.214283797868632,6.096161893020265,5.6745934544880186,8.405310708745038,6.673532134471546,7.600674824652868,7.696940910054824,6.448407511144884,7.998627659598401
1919,6.480773570960828,6.385390509696393,5.11544604371475,4.697784152248743,7.430299618462901,5.779376932267127,6.622551396535924,7.089046576122191,5.675972105362302,7.204023808541824
1920,5.791069719177606,6.045853451593361,4.197742140546226,4.098203312240122,6.99645317031044,5.358472599903121,6.127872565530607,6.811814306490154,5.418598403565416,6.965341328703765
1921,5.676900452895562,6.249546275042041,4.350704875650259,4.186665335423833,6.620501945747131,5.387728193265734,6.142833172865629,6.930329915362428,5.337327758887545,7.242965209889888
1922,6.179258621703426,6.712473518285197,4.969668432737046,4.922051379038424,6.9209743658803236,5.788139885646301,7.220591218631035,7.587029782075817,6.1962705720302615,7.598997158923191
1923,6.719107129426006,7.608739135039794,5.780938730824176,5.789460843527479,8.050893012186359,6.870420171886817,8.536413542686315,8.85044542405784,6.801257604242585,8.515151923963804
1924,7.045888391534878,8.180991056177021,6.189906274589041,6.219909846071212,8.1472965377658,7.01283986781804,9.026079380433085,8.856765273632009,7.403179515846887,8.723558532097005
1925,8.647176905664915,9.464825753953125,6.8204780583025055,6.749228407693502,9.468433929205808,7.6618538702134,11.128084062494105,10.146272218310187,9.041714721085947,10.162261103303917
1926,8.484392039060092,9.401826651726893,6.912413276521009,6.809343815433782,9.800817940769587,7.871064466600932,11.081167374577788,10.583503417189316,9.129174617071591,10.120733618646023
1927,8.760339048603214,9.736268287662904,7.480812495336448,7.647391998762739,9.922538437470097,8.932882541677179,10.611695019204486,10.732565735705691,9.64379493981355,10.245391494553651
1928,9.805017460126267,10.378004604384774,9.061852868155816,8.69377075059964,10.027169079243658,10.255430956250352,11.703802416128266,10.432609108523707,10.514630068224744,11.007697874537495
1929,11.000715270887673,11.462481734141463,10.534686943587175,10.102470820856986,11.255061161002118,11.562460047441851,13.043594005564508,11.626762510845094,11.726750505093753,12.486136362459177
1930,11.678241278458133,12.034776724515531,11.23154127132173,10.814954213832776,11.612581423213385,11.91544422073869,13.717577251310157,11.792569018757069,12.191550759551166,12.70339251738595
1931,12.028937962396924,11.931960174672508,11.238506595090563,10.797030714565755,11.682478821656964,11.554997549628071,13.756206361223633,11.360895566703533,12.151524704650992,12.74990631220198
1932,11.937664509655042,11.54755813167862,11.03713118885007,10.363707752243107,11.49265194657838,11.414992187520488,13.366491691938077,10.78430132231867,11.897792987749305,12.52893183807312
1933,12.00258403613242,11.353563919587002,10.99862072208348,10.146213838744634,11.043371610229407,10.954493151885659,12.906825630399416,10.107676249335547,11.529891597189103,12.040832031967401
1934,11.701142570961842,10.944289668372779,10.720591952409691,9.930976337531824,11.041218520887963,10.848812429443313,12.32811650210308,9.982513105289637,11.108918113471232,11.849431818880728
1935,10.884620123854312,10.293105672661039,10.887658660914028,10.257167283404975,10.634455137917863,10.965193084453697,11.363661248048071,9.612928476113602,10.290803681117179,11.1484194746436
1936,11.739300554009395,11.155582465501658,11.724201605145476,11.166893605228955,11.245493399425218,11.657243082071082,12.330919886685814,10.332344013130454,11.193141133589055,12.075582534652888
1937,11.944558068202964,11.53831080945848,12.259418347339091,11.599649567506424,11.400367525774373,11.845112954985012,13.349950152600009,10.822368453246579,11.42069118491858,12.409408066357393
1938,11.208838189675157,11.280570712450258,11.049853087029568,10.997018517251531,10.874282511087562,10.850785217312442,12.211148726864344,10.300475828567503,10.898247972449376,11.644142052942438
1939,10.726640033361035,11.031538724017492,10.23236901810698,10.247739348286537,10.067865095941041,10.14817408669395,11.380717718029267,9.542524235885134,10.587116021661501,10.800234781334332
1940,10.641846222683528,11.187976715540639,10.498487298444351,10.62085170533419,10.260637687456404,10.378418317400333,11.440836177946132,9.85226406905784,10.882062236251304,10.922885522883362
1941,10.450968140940818,10.935117236961354,10.336992743897888,10.71036050793255,9.849869984233091,10.461069189592331,11.31617120110931,9.341999544670262,10.896307851578564,10.109800275076607
1942,9.966913874702337,10.930426405917412,9.928082874133468,10.406129648964699,9.983822752517831,10.072132210379932,11.010889253036066,9.74731846373808,10.39248265692295,9.862334129468655
1943,10.552359440396692,11.422326481139887,10.134056629981957,10.927059359814656,9.942543922336558,10.45724981192327,11.352433599142334,9.711542851649398,10.807261579997483,10.279244865137386
1944,11.585420695441627,12.188693004881369,10.94701191251879,12.108236957175235,10.251440291708098,11.533959426181383,12.377791340958517,10.13843778701473,11.471064411448541,10.908883455932262
1945,11.725912405544156,12.17560841438272,10.477082276877475,11.718119076762756,9.831272530119662,11.06346806115346,11.575474780135963,9.880449897018652,11.462321794220557,10.91893980148987
1946,11.765849931484999,11.96218704602606,10.317667441944847,11.62732220385014,9.426571941282957,11.108684630238734,11.366066947036078,9.296163937260111,11.149658697861357,10.605690801472726
1947,11.436278391226631,11.25009423188791,9.713430935097282,10.892339584833989,8.747035254657135,10.737584404590903,10.715440809638825,8.32093769030038,10.377510369752008,10.029387016275706
1948,11.427129979374655,11.274810418579753,9.46705658038627,10.694802740379787,8.761387521447162,10.706373611624935,10.424391002530234,8.700699824891958,10.147020549062642,9.823772375797148
1949,10.687322469377476,10.397312941657038,8.769778824419292,10.124339493879718,8.334664695022521,9.913782962059337,9.765582522024474,8.127292114799337,9.267401153231198,8.976118315516315
1950,10.54549594234947,10.001845205529296,8.398909842707038,9.736837802349845,8.17965310333991,9.492424091653655,9.310968012819174,8.1301627618571,8.915069653424819,8.894946251870548
1951,10.925237320807804,10.35352697177971,9.020987344766182,9.956712938762939,9.035783545276452,10.30737257964354,9.318852972755838,9.505591842675551,9.576649547689971,9.629989879180165
1952,10.370243622310348,9.541044114477645,8.62939927772981,9.703329649847225,8.375095345947104,10.16106119311308,8.743683012030527,9.015421637312679,9.19011304280741,9.205675133721698
1953,8.754024663723916,7.9773428506234385,7.393026111154391,8.267357256934542,7.3421848104414655,8.801461985918994,7.406094595636604,8.153166746765358,8.008172017824949,7.852100433132357
1954,7.207540220107064,6.6154177937731635,6.069428122719386,6.575016744954698,6.357075802468099,7.24300618524596,6.066122509753532,7.151734323747555,6.766052847716855,6.651610460676331
1955,6.085442690917335,5.747908498350997,5.573430520063891,5.977220524984756,5.628488687972224,6.741307516738399,5.576571378665929,6.347716006467945,5.8022662228932536,5.60590121828608
1956,4.963667099161406,4.8325898061649974,4.654930987694687,4.926081744606648,4.846600083901438,5.723971711316371,4.556686039020472,5.654920715259164,4.874256814658386,4.730409758796931
1957,4.239449382718895,4.243174748057261,4.136672118783948,4.384915054639971,4.547365106680543,4.8453839889740244,3.78761759887423,5.387723420535178,4.428271963670104,4.162449195902545
1958,3.2841138689343623,3.0879405765810213,3.285969798773055,3.433786796949532,3.6112457546112684,3.7668980145842164,2.8954282371431415,4.263222123534382,3.512571629623615,3.335364532464545
1959,3.006897485791768,2.7510082030979923,3.0227348284459317,3.1120895477994512,3.3802575478457797,3.585709589218513,2.8087723441010386,4.0766362601913,3.1798305678158187,3.148594718325392
1960,1.8431942317288692,1.6539158248633283,1.978138221967295,1.9172524367059094,2.1764936020308006,2.5795254918952164,1.7829339502299568,2.7691905750267702,2.006884328770644,1.9300003205089364
1961,0.3380916074255942,0.3827006373443951,0.5211065575484762,0.5631515900196542,0.429630495425402,0.7864949013016959,0.5877636620350045,0.7326595596668978,0.4628247321614608,0.5090906807887381
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,0.0024395884366170844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,0.0024395884366170844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,0.0024395884366170844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,0.0024395884366170844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,0.0024395884366170844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,0.0024395884366170844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,0.0024395884366170844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,0.07063933811328184,0.11190887916324362,0.08261102088189949,0.21599462501593594,0.10154924061728773,0.09128788132487554,0.32962688942156493,0.13455043905221536,0.1462938341252289,0.1137468180204755
1971,0.1416246028419045,0.24178272987824864,0.15399007533902412,0.49004795808386165,0.24149987225065173,0.23168543611698658,0.6076281902635845,0.3440761491255927,0.25313166776878165,0.2802923330605531
1972,0.1416246028419045,0.24178272987824864,0.15399007533902412,0.49004795808386165,0.24149987225065173,0.23168543611698658,0.6076281902635845,0.3440761491255927,0.25313166776878165,0.2802923330605531
1973,0.1391850144052874,0.24178272987824864,0.15399007533902412,0.49004795808386165,0.24149987225065173,0.23168543611698658,0.6076281902635845,0.3440761491255927,0.25313166776878165,0.2802923330605531
1974,0.1391850144052874,0.24178272987824864,0.15399007533902412,0.49004795808386165,0.24149987225065173,0.23168543611698658,0.6076281902635845,0.3440761491255927,0.25313166776878165,0.2802923330605531
1975,0.1391850144052874,0.24178272987824864,0.15399007533902412,0.49004795808386165,0.24149987225065173,0.23168543611698658,0.6076281902635845,0.3440761491255927,0.25313166776878165,0.2802923330605531
1976,0.1391850144052874,0.24178272987824864,0.15399007533902412,0.49004795808386165,0.24149987225065173,0.23168543611698658,0.6076281902635845,0.3440761491255927,0.25313166776878165,0.2802923330605531
1977,0.1391850144052874,0.24178272987824864,0.18301152991114633,0.49004795808386165,0.24478438903607783,0.2448042692937348,0.6076281902635845,0.3594436548863366,0.25313166776878165,0.2802923330605531
1978,0.1391850144052874,0.24178272987824864,0.18301152991114633,0.49004795808386165,0.24478438903607783,0.2448042692937348,0.6076281902635845,0.3594436548863366,0.25313166776878165,0.2802923330605531
1979,0.1391850144052874,0.24178272987824864,0.18301152991114633,0.49004795808386165,0.24478438903607783,0.2448042692937348,0.6076281902635845,0.3594436548863366,0.25313166776878165,0.2802923330605531
1980,0.07098526472862265,0.12987385071500504,0.10040050902924684,0.27405333306792556,0.14323514841879012,0.15351638796885925,0.27800130084201957,0.22489321583412125,0.1068378336435528,0.1665455150400776
1981,0.0,0.0,0.029021454572122185,0.0,0.0032845167854260995,0.013118833176748182,0.0,0.015367505760743949,0.0,0.0
1982,0.0,0.0,0.029021454572122185,0.0,0.0032845167854260995,0.013118833176748182,0.0,0.015367505760743949,0.0,0.0
1983,0.0,0.0,0.029021454572122185,0.0,0.0032845167854260995,0.013118833176748182,0.0,0.015367505760743949,0.0,0.0
1984,0.0,0.0,0.029021454572122185,0.0,0.0032845167854260995,0.013118833176748182,0.0,0.015367505760743949,0.0,0.0
1985,0.0,0.0,0.029021454572122185,0.0,0.0032845167854260995,0.013118833176748182,0.0,0.015367505760743949,0.0,0.0
1986,0.0,0.0,0.029021454572122185,0.0,0.0032845167854260995,0.013118833176748182,0.0,0.015367505760743949,0.0,0.0
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,0.010896828350222978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,0.010896828350222978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,0.010896828350222978,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
1992,0.010896828350222978,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
1993,0.010896828350222978,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
1994,0.010896828350222978,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
1995,0.010896828350222978,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
1996,0.010896828350222978,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
1997,0.010896828350222978,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
1998,0.010896828350222978,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
1999,0.0,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.016211801897738666,0.017055137103032247,0.0,0.015418560597158381,0.0,0.0
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,0.018068260924750522,0.023795962591423542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,0.018068260924750522,0.023795962591423542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,0.0222426678051842,0.023795962591423542,0.0,0.0,0.05061687760018017,0.0,0.0,0.05593962525861338,0.005975874590536524,0.008889149118566872
2007,0.02294743779798469,0.023795962591423542,0.0,0.0,0.08446438752011214,0.0,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2008,0.02294743779798469,0.023795962591423542,0.0,0.0,0.08446438752011214,0.0,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2009,0.02294743779798469,0.023795962591423542,0.0,0.0,0.08446438752011214,0.0,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2010,0.02294743779798469,0.023795962591423542,0.0,0.0,0.08446438752011214,0.0,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2011,0.02294743779798469,0.023795962591423542,0.0,0.0,0.09039212303801344,0.0,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2012,0.02294743779798469,0.023795962591423542,0.0,0.0,0.09039212303801344,0.0,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2013,0.02294743779798469,0.023795962591423542,0.0,0.0,0.09039212303801344,0.013118833176748182,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2014,0.004879176873234169,0.0,0.0,0.0,0.09039212303801344,0.013118833176748182,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2015,0.004879176873234169,0.0,0.0,0.0,0.09039212303801344,0.013118833176748182,0.0,0.09152116662471504,0.011951749181073048,0.017778298237133745
2016,0.0007047699928004911,0.0,0.0,0.0,0.03977524543783327,0.013118833176748182,0.0,0.03558154136610166,0.005975874590536524,0.008889149118566872
2017,0.0,0.0,0.0,0.0,0.0059277355179013095,0.013118833176748182,0.0,0.0,0.0,0.0
2018,0.0,0.0,0.0,0.0,0.0059277355179013095,0.013118833176748182,0.0,0.0,0.0,0.0
2019,0.0,0.0,0.0,0.0,0.0059277355179013095,0.013118833176748182,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,0.0,0.0059277355179013095,0.013118833176748182,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0,0.013118833176748182,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0,0.013118833176748182,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,0.5715006574861788,0.003127235788639951,0.008286520709284829,0.05229674068492967,0.0,0.23415753673281336,0.0,0.0,0.03382813801008535,0.006060643953219341
2085,1.4632856150097566,0.003127235788639951,0.03948677204572123,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2086,1.4632856150097566,0.003127235788639951,0.03948677204572123,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2087,1.4632856150097566,0.003127235788639951,0.03948677204572123,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2088,1.4632856150097566,0.003127235788639951,0.03948677204572123,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2089,1.4632856150097566,0.003127235788639951,0.03948677204572123,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2090,1.4632856150097566,0.003127235788639951,0.03948677204572123,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2091,1.4632856150097566,0.003127235788639951,0.03948677204572123,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2092,1.4632856150097566,0.003127235788639951,0.05602506317240639,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2093,1.4632856150097566,0.003127235788639951,0.05602506317240639,0.07141914459158126,0.0,0.7108540369851113,0.016656674029979814,0.0,0.05074220701512803,0.049041174006784025
2094,0.8917849575235777,0.0,0.047738542463121564,0.019122403906651597,0.0,0.4766965002522979,0.016656674029979814,0.0,0.016914069005042675,0.04298053005356468
